respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
01001,Tacos N Pizz,ChIJA5rneOBf80cR-qfal7jwsyE,"Restaurant De Tacos, Restaurant De Cheesesteak, Pizza À Emporter","40 Rue Commerson, Châtillon-sur-Chalaronne",1
01001,Papa's Kebab,ChIJ0RyjE5Vf80cReK309YgjU0k,"Restaurant De Restauration Rapide, Kebab","68 Rue Alphonse Baudin, Châtillon-sur-Chalaronne",1
01001,Monkey’s St Didier,ChIJ3-gJdoNj80cRgg9HkbebabY,"Snack-Bar, Restaurant De Hamburgers, Restaurant De Pizzas, Magasin De Salades, Restaurant De Tacos","152 Rue Du Ctre, Saint-Didier-sur-Chalaronne",1
01001,Istanbul Restaurant,ChIJKVGuHvOf9EcRwBAfrWHvXhs,Restaurant Turc,"7 Prte De Montmerle, Saint-Trivier-sur-Moignans",1
01001,Kebab Gourmand Vonnas,ChIJCURCaWJd80cRj0NXqTSLmj8,Kebab,"94 Rue Chaynes Aimable, Vonnas",1
01001,Restaurant Carlino,ChIJLdVi379f80cR8AGTxDEQmkQ,"Restaurant, Magasin De Bière, Pâtisserie, Bar À Cocktails, Restaurant Français, Restaurant D'aliments Sains, Glacier, Restaurant Italien, Restaurant De Fruits De Mer, Bar À Vin","13 Imp. Du Champ De Foire, Châtillon-sur-Chalaronne",0
01001,Le Napoleon,ChIJASrkZpVf80cR6xq2DoHfEP0,"Brasserie, Bar, Restaurant Français, Restaurant","39 Pl. De La République, Châtillon-sur-Chalaronne",0
01001,Le Pierre Scize,ChIJFQAQ0gvr9EcRCCprdRZvOG8,"Restaurant, Restaurant Français","Pl. De La République, Châtillon-sur-Chalaronne",0
01001,Le République,ChIJawRycpVf80cRuQwKILVETx4,"Restaurant, Bar, Café, Restaurant De Desserts, Restaurant Français, Glacier, Brasserie, Magasin De Salades, Restaurant De Tapas","118 Pl. De La République, Châtillon-sur-Chalaronne",0
01001,Restaurant Du Marronnier,ChIJE_ceEgxe80cRlvJJCqF7DL4,"Restaurant Français, Bar","Le Village, Sulignat",0
01001,"Tuk Tuk Thaï, Restaurant Thaïlandais",ChIJZdA2R2Zf80cRSQzaXevpSlM,"Restaurant Thaïlandais, Restaurant De Fondue Chinoise, Restaurant, Restaurant De Wok","34 Rue Gambetta, Châtillon-sur-Chalaronne",2
01001,La Baie D'halong,ChIJ32WEhuxf80cRYJhs3ISYRyI,"Restaurant Vietnamien, Restaurant Thaïlandais","28 Rue Pasteur, Châtillon-sur-Chalaronne",2
01001,Sushiman Intermaché Châtillon-Sur-Chalaronne,ChIJO6K6hRBf80cRjW7tn-tq9Ik,"Sushis À Emporter, Restaurant De Restauration Rapide, Restaurant De Fondue Chinoise, Restaurant À Emporter, Restaurant D'asie Du Sud-Est, Restaurant De Sushis","452 Av. Jean Jaurès, Châtillon-sur-Chalaronne",2
