respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
75101,Chez Elie,ChIJF6G0-UZv5kcRh__tWSz43Mw,"Restaurant Libanais, Traiteur, Restaurant De Falafels, Pâtisserie, Restaurant, Sandwicherie, Restaurant Shawarma","Chez Elie Restaurant Libanais, Paris 4e Arrondissement",1
75101,Street Bangkok,ChIJty7X3jFv5kcRk47Y2_WnNrk,"Restaurant Thaïlandais, Restaurant Asiatique, Restaurant De Restauration Rapide, Restaurant Halal, Restaurant De Livraison, Restaurant À Emporter, Restaurant Panasiatique, Restaurant, Restaurant D'asie Du Sud-Est, Restaurant De Wok","112 Rue St Denis, Paris 2e Arrondissement",1
75101,Malibu,ChIJvU8TSBhu5kcRWts7ZuNmzdo,"Restaurant Africain, Restaurant Halal, Restaurant","44 Rue Tiquetonne, Paris 2e Arrondissement",1
75101,Liza,ChIJuQ3fvTxu5kcR6h8OofAEJYA,"Restaurant Libanais, Restaurant De Livraison, Restaurant À Emporter, Restaurant Méditerranéen, Restaurant Du Moyen-Orient, Restaurant, Restaurant Végétarien","14 Rue De La Banque, Paris 2e Arrondissement",1
75101,La Mézéterie,ChIJX_CnIB5v5kcRbnMr6LFkNiA,"Restaurant Libanais, Restaurant Méditerranéen","2 Rue Des Petits Carreaux, Paris 2e Arrondissement",1
75101,À L'épi D'or,ChIJkcKzviNu5kcRAD_uiFEnr-8,"Bistro, Restaurant Français, Restaurant","25 Rue Jean-Jacques Rousseau, Paris 1er Arrondissement",0
75101,Cloche Paris,ChIJa5rJE25v5kcRyOBfnhknMQU,Brasserie,"1 Rue Coq Héron, Paris 1er Arrondissement",0
75101,Le Comptoir Des Petits Champs,ChIJ7ZNZMztu5kcRLrZCIDOuYYQ,"Bistro, Restaurant Français, Restaurant","17 Rue Des Petits Champs, Paris 1er Arrondissement",0
75101,Le Petit Saint Honoré,ChIJjx1A8CNu5kcR4KsYGJ0rTTk,Restaurant Français,"158 Rue Saint-Honoré, Paris 1er Arrondissement",0
75101,Le Petit Opportun,ChIJCycSGh9u5kcRh6d4gYsbVCo,"Restaurant Français, Bistro","2 Pl. Sainte-Opportune, Paris 1er Arrondissement",0
75101,Hakuba,ChIJBWqlSgBv5kcRGYBEZG-nj7Y,Restaurant Japonais,"8 Quai Du Louvre, Paris 1er Arrondissement",2
