respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
47001,Butcher & Wok,ChIJfX6CZjCzqxIRW9M-z6lEovo,Restaurant Halal,"35 Bd Edouard Lacour, Agen",1
47001,L'assiette Du Liban,ChIJHRvDvECzqxIR7H4N4FM38n4,Restaurant Libanais,"35 Av. Du Général De Gaulle, Agen",1
47001,Royal Naan,ChIJsXbHUg2zqxIRJC1y1jNqlic,"Restaurant, Restaurant De Cheesesteak, Restaurant De Restauration Rapide, Restaurant Halal, Restaurant Indien Musulman, Kebab","24 Bd Sylvain Dumon, Agen",1
47001,O'cheese Naan,ChIJr5YRBCCzqxIRkKYWDxc21rI,Restaurant Halal,"34 Bd Sylvain Dumon, Agen",1
47001,Pitaya Thaï Street Food,ChIJQRSzFSGzqxIRtGMRM1U5QTE,"Restaurant De Restauration Rapide, Restaurant Asiatique, Restaurant Halal, Restaurant Panasiatique, Restaurant, Restaurant D'asie Du Sud-Est, Restaurant Thaïlandais, Restaurant De Wok","3 Rue Des Cornières, Agen",1
47001,Restaurant La Terrasse,ChIJ__8bej2zqxIRWIfEpCQb6BI,"Restaurant Français, Café, Restaurant De Pizzas, Restaurant, Bar À Tapas","104 Bd De La Liberté, Agen",0
47001,L'imprévu,ChIJUYweMB-zqxIRV9D0Aaer4ac,Restaurant Français,"7 Rue Camille Desmoulins, Agen",0
47001,Le Bistronome,ChIJW7pJXS-zqxIR2JkILRjC-0s,"Restaurant, Restaurant Français","57 Rue Psty Du Gravier, Agen",0
47001,Restaurant L'aubade,ChIJ2TgkUzWqqxIR6KoFePEUPpc,"Restaurant, Restaurant Français","3 Rue Des Droits De L'homme, Agen",0
47001,Le Margoton,ChIJQWa2JCSzqxIRLz1xNUi9WTs,Restaurant Français,"52 Rue Richard Cœur De Lion, Agen",0
47001,Taj Mahal,ChIJn7VufACzqxIRLBPu0t_F7FE,Restaurant Indien,"37 Rue Voltaire, Agen",2
47001,Le Dynastie,ChIJ2RsmmTizqxIRiO9WhyubESU,"Restaurant Chinois, Restaurant Asiatique, Restaurant Thaïlandais","1350 Av. Du Midi, Agen",2
47001,Téo Japon | Restaurant Japonais À Agen,ChIJ1ZxFFyWzqxIR6F4aoJlI5Mk,Restaurant Japonais,"3 Rue Palissy, Agen",2
47001,Le Vietnam,ChIJdVwx1yGzqxIRwlv_tH5wlxI,Restaurant Vietnamien,"43 Rue Des Ambans, Agen",2
47001,Ichiban Restaurant Japonais,ChIJOajpoEOzqxIRpEjhtd-YjXs,Restaurant Japonais,"11 Av. Du Général De Gaulle, Agen",2
47002,Kebab Arwa Food 47,ChIJLZISZLVfqhIRxMmnSV_qslk,Restaurant Halal,"20 Rue Gambetta, Tonneins",1
47002,Owais Kebab,ChIJXdj6AvBfqhIRfEHX_7TA9cw,"Kebab, Restaurant De Restauration Rapide","4 Rue Des Écuries Royales, Tonneins",1
47002,Baratie,ChIJBxgsDohfqhIRwNL7t_jA4oA,"Kebab, Restaurant Halal, Restaurant","6 Rue Des Écuries Royales, Tonneins",1
47002,Royal Kebab,ChIJ91SspelfqhIR_AqmgZ05Xi4,Restaurant De Restauration Rapide,"4 Rue Des Écuries Royales, Tonneins",1
47002,Le Snack Du Centre,ChIJOXEY9pBfqhIRyUfdWxySFxM,"Kebab, Restaurant De Tacos","2 Rue Maréchal Joffre, Tonneins",1
47002,Le Vieux Faitout,ChIJmZYLgCDzqhIRCbve1bEpHHg,Restaurant Français,"Lieu-Dit, Puymiclan",0
47002,La Canaule Gourmande,ChIJI0VgekmLqhIRktuAaUkdEAs,"Restaurant, Bar, Restaurant Français","1 D641, Gontaud-de-Nogaret",0
47002,Restaurant Le Mistral,ChIJyfhdsVftqhIR_Sb0wzRx2b8,"Restaurant Français, Bar, Restaurant","Place De La République, Seyches",0
47002,Le Restaurant Du Lac,ChIJUVamcaH7qhIRi--qs-6onKg,"Restaurant, Magasin De Bière, Fromagerie, Restaurant Français, Restaurant Du Déjeuner, Magasin De Pâtes, Restaurant De Fruits De Mer, Bar À Vin","255 Rue Principale, Tombebœuf",0
47002,Le Galapagos,ChIJsbAqEcWKqhIRaxErN_IQs14,Restaurant Français,"Za Du, Fauillet",0
47002,La Cuisine Thaï De Lek,ChIJ1_jEJ9JfqhIRLMpHXh8M5JQ,"Restaurant Thaïlandais, Restaurant De Wok","4 Bis Bd Charles De Gaulle, Tonneins",2
47002,Le Dragon,ChIJA9vkr_pfqhIRSBbFN73Si6U,"Restaurant, Restaurant Chinois","12 Rue Maréchal Joffre, Tonneins",2
47002,Wasabi Intermarché Saint-Pardoux-Izaac,ChIJW2U6iiLtqhIRkgWmCdfiv7M,Sushis À Emporter,"Au Rébéquet, Saint-Pardoux-Isaac",2
47002,J'adooore Les Sushis,ChIJida8XW2PqhIROAqu6O3XV40,"Restaurant De Sushis, Restaurant Japonais","21 Bd Gambetta, Marmande",2
47002,Go Thaï,ChIJKXQNwBePqhIRNw3FHfgMfGA,Restaurant Thaïlandais,"48 Rue De La République, Marmande",2
47003,Le Kebab,ChIJi5Verz7sqhIRXtqNrZj_Sr0,"Kebab, Restaurant De Restauration Rapide","8 Rue Philippeaux, Miramont-de-Guyenne",1
47003,L'antre-Deux,ChIJx9oVfGOZqhIR9sSuLe6jZh8,Kebab,"9 Bis Rue Prte De La Réole, Monségur",1
47003,Eltaco,ChIJ___rXW2PqhIR-UljQQjA18g,"Restaurant De Tacos, Restaurant De Restauration Rapide","71 Bd Gambetta, Marmande",1
47003,La Rose Des Sables,ChIJ8fABa3KPqhIRiW2XNTiocSg,"Restaurant Marocain, Restaurant","20 Bd Ulysse Casse, Marmande",1
47003,Au Comptoir Libanais,ChIJQxGLpqvbqhIRW1ZOghTTZjU,Restaurant Libanais,"103 Av. Paul Doumer, Bergerac",1
47003,Café Tortoni,ChIJjbHOE6TpqhIR_fcnyf7OoMM,"Bistro, Bar, Café, Pub","3 Av. De Sainte-Foy, Eymet",0
47003,Le Petit Périgord,ChIJKXi9TETpqhIRnLkg999Mico,Restaurant Français,"39 Pl. Gambetta, Eymet",0
47003,La Maison D'amour,ChIJe2iJ16PpqhIROB8ph1QjHBI,"Crêperie, Restaurant Français","37 Pl. Gambetta, Eymet",0
47003,La Cour D'eymet,ChIJW7ERsKbpqhIRfeWN2Ue-Hy8,Restaurant Français,"32 Bd National, Eymet",0
47003,Temye Sarl,ChIJsUi1ZaTpqhIRTpWy-KJkrP8,"Brasserie, Bar, Restaurant Italien, Restaurant De Pizzas","2 Bd National, Eymet",0
47003,Restaurant Indien Shalimar Eymet,ChIJhXBIE7jpqhIR5L9fZ9Rh0rQ,"Restaurant Indien, Restaurant Pakistanais, Restaurant Végétarien","19 Rue De L'engin, Eymet",2
47003,Umami,ChIJ4V7T2mXpqhIRfiOMpadfi1E,Restaurant De Fusion Asiatique,"56 Bd National, Eymet",2
47003,Wasabi Intermarché Saint-Pardoux-Izaac,ChIJW2U6iiLtqhIRkgWmCdfiv7M,Sushis À Emporter,"Au Rébéquet, Saint-Pardoux-Isaac",2
47003,Pang's Wok,ChIJc9Fu0ZG_qhIRZ3P64pEvT7Y,Plats Chinois À Emporter,"309 Imp. De La Charpentiere, Loubès-Bernac",2
47003,Planet Grill,ChIJrUvf70vFqhIRVro8ylzt15Y,"Restaurant, Restaurant De Fondue Chinoise, Restaurant Mandarin, Restaurant De Sushis, Restaurant De Wok","Zone Commercial, Bergerac",2
47004,Ô Del'ices Aiguillon,ChIJP_PK5UpcqhIRlj1wU5OyKvA,"Kebab, Restaurant De Restauration Rapide","29 Rue Thiers, Aiguillon",1
47004,Kebab Pizzeria Aiguillon,ChIJsf6KHO1dqhIRi_dyLL_LI3I,Restaurant,"5 Pl. Du 14 Juillet, Aiguillon",1
47004,Manger Varie,ChIJ2TAWDoZdqhIRuG6mhs5RStA,Kebab,"23 Rue Thiers, Aiguillon",1
47004,Kebab El Baraka,ChIJLc7tZSpZqhIRcQTb-EKWQ08,"Restaurant Turc, Restaurant De Restauration Rapide","3 Pl. Serres, Clairac",1
47004,Banos Kebab,ChIJG8GDI-tfqhIRiaZc0W2-xpA,Kebab,"15 Rue Du Bas Montamat, Tonneins",1
47004,Café Rodro,ChIJwUM5PUtcqhIRM_n-UcWHs_4,"Restaurant, Restaurant Français","11 Pl. Du 14 Juillet, Aiguillon",0
47004,Brasserie Gilou Et Déde,ChIJsbRe50tcqhIRZjK86j2QQPw,"Restaurant, Brasserie","1 Pl. Du 14 Juillet, Aiguillon",0
47004,Restaurant Les Ecuries,ChIJo7FbwkpcqhIRjCteQ-ov7dI,Restaurant Français,"Rue Sabatte, Aiguillon",0
47004,Le 113,ChIJNVxRCn9eqhIR99kzYVDGd8Q,"Restaurant Français, Bar","47190 Nicole, Nicole",0
47004,L'île Aux Bateaux,ChIJ8R3abVBdqhIRs4CaRYpQFaA,"Restaurant, Restaurant Français","Canal Lateral A La Garonne, Buzet-sur-Baïse",0
47004,Tata Sushi 47,ChIJBb5UtMFZqhIROCtpUMDmVfU,"Sushis À Emporter, Producteur Alimentaire, Restaurant Japonais, Restaurant De Sushis","Pl. Vicoze, Clairac",2
47004,Le Dragon,ChIJA9vkr_pfqhIRSBbFN73Si6U,"Restaurant, Restaurant Chinois","12 Rue Maréchal Joffre, Tonneins",2
47004,La Cuisine Thaï De Lek,ChIJ1_jEJ9JfqhIRLMpHXh8M5JQ,"Restaurant Thaïlandais, Restaurant De Wok","4 Bis Bd Charles De Gaulle, Tonneins",2
47004,Asia,ChIJd8-yW69BqhIRWSuv8eVh4UU,"Restaurant Vietnamien, Restaurant Asiatique","41 Av. Maréchal Foch, Nérac",2
47004,Le Dragon D'or,ChIJCZOi9O17qhIRP4hvjr5d5Fo,"Restaurant Vietnamien, Restaurant Chinois","13 Pl. De L'église, Casteljaloux",2
47005,Le Kebab,ChIJi5Verz7sqhIRXtqNrZj_Sr0,"Kebab, Restaurant De Restauration Rapide","8 Rue Philippeaux, Miramont-de-Guyenne",1
47005,L'antre-Deux,ChIJx9oVfGOZqhIR9sSuLe6jZh8,Kebab,"9 Bis Rue Prte De La Réole, Monségur",1
47005,La Rose Des Sables,ChIJ8fABa3KPqhIRiW2XNTiocSg,"Restaurant Marocain, Restaurant","20 Bd Ulysse Casse, Marmande",1
47005,Eltaco,ChIJ___rXW2PqhIR-UljQQjA18g,"Restaurant De Tacos, Restaurant De Restauration Rapide","71 Bd Gambetta, Marmande",1
47005,Ifood Marmande,ChIJhR4TGamPqhIRVkVqYA5ZLhc,"Restaurant Thaïlandais, Poké Bar, Magasin De Salades, Restaurant De Sushis, Restaurant De Tacos, Restaurant De Wok","92 Bis Rue Paul Gérard, Marmande",1
47005,Ô Xiii Clochers,ChIJ8e9SbP2UqhIRXxc7VEQu1XA,"Restaurant, Restaurant Français","Place De L'épicerie, Monteton",0
47005,Restaurant St Vincent,ChIJeXe2BgCXqhIR_FVdf8CLXWU,"Restaurant Européen Moderne, Restaurant Français","123 Chemin Du Saint Vincent, Lévignac-de-Guyenne",0
47005,Auberge Des Bastides,ChIJ0Z6wvxTsqhIRVzbqaNS4w0Q,Restaurant Français,"30 Av. De Paris, Saint-Pardoux-Isaac",0
