respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
82001,O'ky-Ma-Dy,ChIJY5n1jO8LrBIRj4HZScIjf98,Kebab,"5 Rue Grand Rue, La Ville-Dieu-du-Temple",1
82001,New School Tacos - Montauban,ChIJCfhdtbwNrBIRovw5lUhsND8,"Restaurant De Restauration Rapide, Restaurant Familial, Restaurant Halal, Restaurant De Livraison, Restaurant À Emporter, Restaurant, Restaurant De Tacos","1 Rue De La Mandoune, Montauban",1
82001,Pitaya Thaï Street Food,ChIJ9xjmsDkNrBIRvkExuhMWD40,"Restaurant De Restauration Rapide, Restaurant Asiatique, Restaurant Halal, Restaurant Panasiatique, Restaurant, Restaurant D'asie Du Sud-Est, Restaurant Thaïlandais, Restaurant De Wok","27 Pl. Nationale, Montauban",1
82001,La Corne D'or,ChIJNfSZWRwNrBIRNGxmS41kXbs,"Kebab, Magasin De Bière, Restaurant Grec, Restaurant De Hamburgers, Restaurant Méditerranéen, Restaurant Du Moyen-Orient, Restaurant De Pizzas, Restaurant Turc","14 Rue De La République, Montauban",1
82001,Le Shiba Albasud,ChIJ1UYD3s0PrBIRm1jmQlamb_A,"Restaurant, Restaurant Halal","1270 Av. De Toulouse, Montauban",1
82001,Brasserie De Montbeton,ChIJfwHi1kEPrBIRNRySLz83TjA,"Restaurant, Brasserie","595 Rte De Montauban, Montbeton",0
82001,Aux Portes Du Quercy De La Boucherie À L'assiette,ChIJa3UzI80KrBIRRs6cYcCl6D4,"Restaurant, Restaurant Français","2a Rte De Montech, Meauzac",0
82001,La Cave Ô Délices,ChIJN46Un-MNrBIRiORjlDzttTA,"Restaurant Français, Restaurant Méditerranéen","1200 Chem. De Saint-Pierre, Montauban",0
82001,Le Pré De L'estang,ChIJY3w_fZgNrBIRZ8dFuzrx3bs,"Restaurant, Restaurant Français","849 Rte De L'aveyron, Montauban",0
82001,Brasserie Du Marché Gare-Des Primeurs,ChIJFdlpKMANrBIR0Txo_HwaevE,"Restaurant, Brasserie","8 Rue Des Primeurs, Montauban",0
82001,Parfums D'asie,ChIJ8xBQYb4LrBIRJ4qt9Tco_R8,Restaurant Vietnamien,"25 Bis Rue Grand Rue, La Ville-Dieu-du-Temple",2
82001,Restaurant Angkor Wat,ChIJ3RKEx-ANrBIRl1psHxYevxM,"Restaurant, Restaurant Asiatique, Restaurant Chinois","39 Rue Du Général Sarrail, Montauban",2
82001,Le Shangaï,ChIJRU70heANrBIREWVhVPEWH9E,Restaurant Asiatique,"11 Rue Du Général Sarrail, Montauban",2
82001,Le Pont D'asie,ChIJuSx-SHUOrBIROJDSkUhUHv0,"Restaurant Vietnamien, Restaurant Asiatique, Restaurant Chinois, Restaurant","113 Quai Adolphe Poult, Montauban",2
82001,Le Délice Indien,ChIJ6xE0ZOQNrBIRB7wsahiD4hg,"Restaurant Indien, Restaurant","1 Rue Princesse, Montauban",2
82002,Kebab Negrepelisse Abdelaziz,ChIJWfgPu-I_rBIRzoQ5w50e7E0,"Kebab, Restaurant De Restauration Rapide","14 Pl. Nationale, Nègrepelisse",1
82002,King Saveurs Original Tacos Nan Pizza Burger,ChIJNWNQ3HISrBIRiLDqkehnzIg,"Restaurant De Restauration Rapide, Restaurant De Tacos","230bis Av. De Paris, Montauban",1
82002,Point Pizza & Rôtisserie,ChIJ40nfzHQTrBIR0PAron4VA2I,Restaurant Halal,"344 Av. Jean Moulin, Montauban",1
82002,Babylone,ChIJ1-oJjfsNrBIRICd09BymE9A,"Restaurant De Kebab Doner, Restaurant De Restauration Rapide","2 Bd Gustave Garrisson, Montauban",1
82002,New School Tacos - Montauban,ChIJCfhdtbwNrBIRovw5lUhsND8,"Restaurant De Restauration Rapide, Restaurant Familial, Restaurant Halal, Restaurant De Livraison, Restaurant À Emporter, Restaurant, Restaurant De Tacos","1 Rue De La Mandoune, Montauban",1
82002,L'embucaïre Repere Gourmand,ChIJuf5Q5lNrrBIRZ9z6b3rv8ZE,"Restaurant, Conserverie, Restaurant Français","D820, Albias",0
82002,Restaurant Grill L'eskualduna,ChIJQcVQVlFrrBIRhVdbnHGGvkk,"Restaurant, Gril, Bar, Restaurant Barbecue, Restaurant Basque, Restaurant Chophouse, Restaurant Français, Restaurant Méditerranéen, Bar À Tapas","6 Av. Du Gén De Gaulle, Albias",0
82002,Le Saint E,ChIJl4TGMosUrBIRsgBm8kjWdCo,"Restaurant Français, Traiteur","Za Les Brugues, Saint-Étienne-de-Tulmont",0
82002,Le Royal,ChIJCdqublhyrBIRthpCZDkRtvE,"Restaurant, Café, Restaurant Français, Bar","33 D820, Réalville",0
82002,Le Nulle Part Ailleurs,ChIJ5UYTu-I_rBIRtXXjKEwdAvU,"Café, Bar, Restaurant Français","2 Rue Marcelin Viguié, Nègrepelisse",0
82002,Fleur De Lotus,ChIJuf5Q5lNrrBIRhYXbCQ8DovY,"Restaurant Vietnamien, Restaurant Asiatique, Bar, Restaurant Chinois, Restaurant, Restaurant Thaïlandais","13 Avenue Du Gén De Gaulle - D820, Albias",2
82002,Restaurant New Vietnam,ChIJUQGgID8_rBIRcpAyQtYwf08,Restaurant Vietnamien,"62 Rue Marcelin Viguié, Nègrepelisse",2
82002,Royal Buffet,ChIJS8rMy2kSrBIRBMKiVxybqXU,"Restaurant Chinois, Restaurant Japonais, Restaurant De Sushis","450 Rte Du N, Montauban",2
82002,Panda Wok,ChIJ6XDZ_XESrBIRCfu1u-no-Ho,"Restaurant Asiatique, Restaurant Buffet, Restaurant Chinois, Restaurant, Restaurant De Wok","671 Av. De Paris, Montauban",2
82002,Moya Montauban,ChIJEV7b0wYTrBIRpWbk4Ki1q_w,"Restaurant Japonais, Restaurant Asiatique","2d Rue Voltaire, Montauban",2
82003,Les Douceurs De Safia,ChIJ98W3mML1qxIR_ckQeroXaFI,"Traiteur, Restaurant Asiatique, Restaurant Chinois, Restaurant Français, Restaurant Indien, Restaurant Italien, Restaurant Libanais, Restaurant Méditerranéen, Restaurant Du Moyen-Orient","41 Rue De La Révolution, Castelsarrasin",1
82003,Chez Nordine,ChIJtVpx3bvzqxIR5hPMl9Awyr0,"Restaurant, Kebab, Restaurant Marocain, Restaurant De Tacos","33 Bd De La République, Castelsarrasin",1
82003,Le Chalet À Kébab,ChIJoe-nb-LyqxIRN51EHcuFeLQ,"Restaurant De Restauration Rapide, Kebab","1525 D813, Castelsarrasin",1
82003,Moissac Kebab,ChIJCcq2UDqNqxIRlga-__XuqXA,"Kebab, Restaurant De Restauration Rapide","39 Bd Alsace- Lorraine, Moissac",1
82003,Brigade Anti Faim,ChIJhxdujRqNqxIROFC0NOd85Y0,"Restaurant, Restaurant Africain, Restaurant De Restauration Rapide, Restaurant Halal, Restaurant De Hamburgers, Restaurant De Livraison, Restaurant À Emporter, Sandwicherie, Service D'expédition, Restaurant Turc","24 Rue De L'inondation De 1930, Moissac",1
82003,Feu Et Flore,ChIJ2YkwVfbtqxIRdTE5SfQMd5g,"Restaurant De Pizzas, Restaurant Barbecue","2681 Route De Castelmayran, Caumont",0
82003,L'argentine,ChIJZTGchsbtqxIRHqxDRfnnl54,"Restaurant, Restaurant Français","82210 Caumont, Caumont",0
82003,L'étable,ChIJ3zRENtHzqxIRQZBaeBQji3U,Restaurant Français,"17 Pl. De La Liberté, Castelsarrasin",0
82003,Chez Lorenzo,ChIJOYJ9lZ3zqxIRNvLZoA32AKw,Restaurant Français,"22 Rue De La Révolution, Castelsarrasin",0
82003,Le Patio,ChIJewAwP7rzqxIRp4b26r2ftME,"Restaurant, Bar, Restaurant Français","60 Rue De L'égalité, Castelsarrasin",0
82003,Le Saïgon,ChIJ1SZHJLnzqxIRBiKMWxn67dw,"Restaurant Vietnamien, Restaurant Asiatique, Restaurant Chinois","38 Bd Marceau Fauré, Castelsarrasin",2
82003,Sakura,ChIJE3HdPrDzqxIRDY3lQpO6LtA,"Restaurant Japonais, Restaurant De Sushis","8, Bis Av. Du Maréchal Leclerc, Castelsarrasin",2
82003,Le Monorom,ChIJF3E9J4H3qxIRlQNwmIE5kUY,"Restaurant Thaïlandais, Restaurant Japonais","12 Chemin De Bénis Croisement, Castelsarrasin",2
82003,To Panda,ChIJ36DAKTKNqxIR7Bs49mdoW7E,"Restaurant, Restaurant Chinois, Restaurant Japonais","160 Rte Des Platanes, Moissac",2
82003,Delices D Asie,ChIJPcVwbjmNqxIRwtW2Un1nu9I,"Restaurant Chinois, Restaurant De Fusion Asiatique, Restaurant Buffet","15 Av. De Gascogne, Moissac",2
82004,Les Douceurs De Safia,ChIJ98W3mML1qxIR_ckQeroXaFI,"Traiteur, Restaurant Asiatique, Restaurant Chinois, Restaurant Français, Restaurant Indien, Restaurant Italien, Restaurant Libanais, Restaurant Méditerranéen, Restaurant Du Moyen-Orient","41 Rue De La Révolution, Castelsarrasin",1
