respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
89002,Kebab Chablis ( Restaurant Medo ),ChIJ0RBG6JFp7kcRN1kluIU4gIo,"Kebab, Restaurant","8 Rue Auxerroise, Chablis",1
89002,Akay Kebab,ChIJd0fTRM1p7kcRNzfu8Fw70AY,Restaurant De Restauration Rapide,"8 Rue Auxerroise, Chablis",1
89002,Le Petit Poirier,ChIJ_1HnfQA_7kcRgDQMa3GkxLE,Restaurant Turc,"35 Rue Du Gén De Gaulle, Vermenton",1
89002,Saveurs Et Douceurs Orientales,ChIJ1yDFADw_7kcRrc4izHvc8AU,"Restaurant Marocain, Traiteur, Restaurant","Zi Les Bouchots, Deux Rivières",1
89002,Anatolia Tonnerre Kebab,ChIJvUo1_Kh67kcROFdWC_MVg3k,"Restaurant Turc, Restaurant De Restauration Rapide","39 Rue De L'hôpital, Tonnerre",1
89002,Courtepaille,ChIJLSz6pA4T7kcR7k4AJsozREg,"Restaurant De Steakhouse Français, Gril, Bar Et Grill, Restaurant Familial, Restaurant Français, Restaurant De Plats De Viande, Restaurant","7 Rte D'avallon, Nitry",0
89002,Restaurant Les Millésimes & Domaine Pierre Paillot,ChIJB0J_6Sxz7kcRFxTQAeMz_KE,"Vignoble, Restaurant Français, Cave À Vin","8 Rue Du Poids Du Roy, Noyers",0
89002,La Table De Clavisy,ChIJgb3gOA9z7kcRX507sS7tMro,Restaurant Français,"34 Pl. Du Grenier À Sel, Noyers",0
89002,La Porte Celeste,ChIJRz8TXmlz7kcRL7IdLO1n1-U,Crêperie,"4 Rue De La Prte Peinte, Noyers",0
89002,Restaurant De La Vieille Tour,ChIJj79pwyxz7kcRutRdjI8xPhE,"Restaurant Français, Bar, Café","1 Rue De La Prte Peinte, Noyers",0
89002,"Les Douces Saveurs "" Restaurant L'auberge Du Moulin """,ChIJORoakbBt7kcR8z8uZ5tVGBU,"Hôtel, Brasserie, Café, Restaurant Français, Épicerie, Restaurant Indien","1 Rue Du Moulin, Sainte-Vertu",2
89002,Kim Chi,ChIJgdoabqd67kcRPoSkowS06CA,"Restaurant Asiatique, Restaurant Vietnamien","52 Rue Georges Pompidou, Tonnerre",2
89002,Royal De Chine,ChIJm9sskEhP7kcRFzF9c5K3Eco,"Restaurant Asiatique, Restaurant Chinois","8 Av. Gambetta, Auxerre",2
89002,Sushi Auxerre,ChIJF02GZEhP7kcRq2_GCKOD6Q0,Restaurant Japonais,"France, Auxerre",2
89002,Qg - Quartier Gourmand,ChIJ742rBaBP7kcRL6jM8sRNaLw,"Aire De Restauration, Boulangerie, Crêperie, Restaurant De Hamburgers, Pâtisserie, Pizza À Emporter, Sandwicherie, Sushis À Emporter, Restaurant De Wok","14-16 Av. Jean Jaurès, Auxerre",2
89003,Mont’kebab,ChIJeZR6ypqt70cRtQCew6qqR_w,Restaurant,"4 Rue Des Ponts, Montholon",1
89003,Taksim Kebab,ChIJf26kRp6z70cRJRSYf6k6M1E,"Restaurant, Bar","9 Rue Du 14 Juillet, Lindry",1
89003,Gambetta Food,ChIJeX-sQKar70cRcSW61TSSkbE,"Restaurant De Restauration Rapide, Restaurant De Hamburgers, Restaurant De Tacos","26 Av. Gambetta, Joigny",1
89003,Selim Kebab,ChIJV3AtOqar70cRUOHbRBjvWzE,"Kebab, Restaurant De Restauration Rapide, Restaurant De Tacos","12 Av. Gambetta, Joigny",1
89003,Dream's Pizza Joigny,ChIJJwODAQ6r70cRl0ehFpbqUAs,"Restaurant De Pizzas, Restaurant De Restauration Rapide, Restaurant Halal, Restaurant Italien, Restaurant De Livraison, Restaurant À Emporter, Livraison De Pizzas, Pizza À Emporter, Restaurant","1 Av. Roger Varrey, Joigny",1
89003,Le Vieux Puits,ChIJWfKA9fit70cRABuD4PU-WL0,"Restaurant, Traiteur, Restaurant Français","13 Rue Des Ponts, Montholon",0
89003,Hôtel Restaurant De La Place,ChIJp4PK2zKs70cRP4v-l4QtVPQ,"Restaurant, Bar, Bar À Tabac, Restaurant Français, Hôtel","15 Rte De Joigny, Senan",0
89003,"Le Domaine Du Roncemay - Hôtel, Restaurants, Golf & Spa",ChIJZSH4o_it70cRedKSYlsQKcI,"Restaurant, Restaurant Français, Terrain De Golf, Practice De Golf, Hôtel, Spa, Centre De Bien-Être, Hôtel Bien-Être","Boisserelle, Chassy",0
89003,Cotte Jerome Franck,ChIJ860tNMpS7kcRs9TUNcolNG4,Brasserie,"9 Av. Des Tilleuls, Valravillon",0
89003,L'hirondelle,ChIJr0c-d69T7kcRHl447Rrlxz8,"Restaurant, Restaurant Français","Place Robert Loffroy, Valravillon",0
89003,Restaurant Chinois Le Wok Du Mandarin,ChIJZ5OLobmr70cRSuMCzBHN4l0,Restaurant Chinois,"26a Av. Jean Hemery, Joigny",2
89003,Chez Chouette,ChIJezmwoWJT7kcRabdrwH3QSWY,Restaurant Chinois,"15 Rte De Sens, Épineau-les-Voves",2
89003,L'auberge De Pékin,ChIJ36flkBZU7kcR0h-A6VSpfDY,"Restaurant Chinois, Restaurant Asiatique, Bar, Restaurant D'asie Du Sud-Est, Restaurant Vietnamien","55 Av. Jean Jaurès, Migennes",2
89003,Restaurant Shinsekai - Japonais,ChIJswwNB-5V7kcRyxUwioIyTic,"Restaurant Japonais, Restaurant De Sushis","55 Av. Jean Jaurès, Migennes",2
89003,Wafu,ChIJQetMPEhO7kcRdv0qHDWJMoA,"Restaurant, Bar, Restaurant Chinois, Restaurant Japonais, Restaurant De Sushis","Rue De Londres, Monéteau",2
89004,Cetin Suleyman,ChIJ5xTUWx7p7UcRQ0lkzHtL12Y,"Kebab, Restaurant De Restauration Rapide","32 Rue Anatole Hugot, Montbard",1
89004,Restaurant Indien Rajasthan,ChIJSa_kKh_p7UcRsWogMaQZltY,"Restaurant Indien, Kebab","1 Bis Rue De Dijon, Montbard",1
89004,Delices De Byzance,ChIJryFiEqTx7UcR76KeFwuXt4Q,"Restaurant De Restauration Rapide, Kebab","23 Rue Buffon, Semur-en-Auxois",1
89004,Miam's Fast Food,ChIJlfx5_ALx7UcRtuJFuuTKZpI,Kebab,"Centre Commercial Champlon, Semur-en-Auxois",1
89004,La Fringale,ChIJa8RSgY7t7UcRH2b3S_oSN-0,"Restaurant De Pizzas, Traiteur, Restaurant De Hamburgers, Restaurant De Tacos","Pl. Bingerbruck, Venarey-les-Laumes",1
89004,Logis Hôtel Le Marronnier,ChIJWRxlSMrn7UcRKyXWNvhqGWQ,"Hôtel, Restaurant Français","6 Rue Des Forges, Buffon",0
89004,Le Marronnier Restaurant,ChIJj5B4SXHn7UcRxkBAcdwRvzg,Restaurant Français,"6 Rue Des Forges, Buffon",0
89004,Restaurant Du Pont De Cry,ChIJvUdepb_d7UcRgQfQJsaOX7U,Restaurant Français,"2 Rue Du Moulin, Cry",0
89004,Restaurant La Mirabelle,ChIJH_6XIYLo7UcR7DulGK_8pXQ,"Restaurant, Restaurant Français","1 Rue De La Brenne, Saint-Rémy",0
89004,Le Ravières,ChIJq9rB-nvd7UcRa5Sj5fy08L8,Restaurant Français,"1 Rue Des Carrières, Ravières",0
89004,Kim Thanh,ChIJjSRNKh_p7UcRxADaB56qlqM,"Restaurant Vietnamien, Restaurant Asiatique, Bar, Restaurant Chinois","1 Rue De Dijon, Montbard",2
