respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
73001,Klc Countryeats,ChIJG15Tw_YFi0cRam2x4vJxYPo,"Restaurant De Pizzas, Restaurant De Hamburgers, Magasin De Salades, Restaurant De Tacos, Bar À Tapas","56 Rue Des Collombettes, Saint-Alban-de-Montbel",1
73001,La Corbeille D'orient - Pizzeria & Kebab,ChIJn4C1L7Wpi0cRniggsxQIyxo,"Pizza À Emporter, Restaurant","Rue De L'épine, Cognin",1
73001,Pause' Tacos,ChIJ_27Mfa2pi0cRIaXtgQDxsDs,"Restaurant De Tacos, Restaurant De Restauration Rapide","18 Sq. Maréchal Franchet D'esperey, Chambéry",1
73001,Le Gourmand,ChIJM63z-Mepi0cRxbhk6cgdXwg,Restaurant Halal,"4 Sq. Maréchal Franchet D'esperey, Chambéry",1
73001,Antalya Kebab,ChIJDcnV7PgHi0cRtZdUnST15MU,"Restaurant Turc, Restaurant De Restauration Rapide, Kebab, Restaurant De Tacos","264 Av. Costa De Beauregard, La Motte-Servolex",1
73001,La Villa Du Lac,ChIJhYJnpsMGi0cRoma6jiv_hz8,"Hôtel, Restaurant Français, Location D'appartement De Vacances","1307 Route Du Lac, Aiguebelette-le-Lac",0
73001,Restaurant Les Belles Rives,ChIJhYJnpsMGi0cRicABSMkaRmo,"Restaurant, Restaurant Français","26 Chemin De La Ramaz Lieu Dit, Aiguebelette-le-Lac",0
73001,Le Beau Rivage,ChIJhYJnpsMGi0cRyw0pRELZjUI,"Restaurant Français, Bar, Glacier","Le Port Aiguebelette, Aiguebelette-le-Lac",0
73001,Restaurant Les Roselières,ChIJEeL6SXwGi0cRbZ89O9WBWjQ,"Restaurant, Restaurant Français, Hôtel","391 Rte Des Plages, Novalaise",0
73001,Restaurant Les Lodges Du Lac,ChIJzQm0q20Ei0cR58oUsDPS4Yc,"Restaurant, Restaurant Français, Séminaire","2929 Rte Du Lac, Saint-Alban-de-Montbel",0
