respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
25001,Kebab Saint-Vit Netto,ChIJg_fF4sldjUcRL6_sFZlM77A,Restaurant De Restauration Rapide,"Parking Netto, Saint-Vit",1
25001,Mc Dilan,ChIJMzLMhqddjUcRQXtpX68Brzo,"Restaurant De Pizzas, Bar, Restaurant De Restauration Rapide, Kebab","12 Rue De Besançon, Saint-Vit",1
25001,Le Terminus25,ChIJ6d7jPgddjUcR6Icb-qxI1-4,"Kebab, Restaurant De Restauration Rapide","2 Bd De La Gare, Saint-Vit",1
25001,Pizza Belnova,ChIJFbVIIgdjjUcR6TLUL9HwTDU,"Restaurant De Pizzas, Pizza À Emporter, Restaurant De Tacos, Salon De Thé","46 Rte De La Belle Étoile, Franois",1
25001,O’camion,ChIJsWved6pmjUcR4n35cX99G8M,"Restaurant De Restauration Rapide, Restaurant De Pizzas, Restaurant De Tacos","1 Rue Des Causses, Besançon",1
25001,O Rythme Des Saisons,ChIJUZNFezhojUcR60n4kYFwvoQ,"Restaurant, Restaurant Français, Restaurant Méditerranéen","19 Pl. De L'église, Byans-sur-Doubs",0
25001,Le Bistrot,ChIJZxN2zTlmjUcRwTbhindu8RI,"Barre De Jambon Cru, Bistro","16 Rue Du Ctre, Boussières",0
25001,Le Messimo,ChIJ93UmBv5ojUcRZDBZx4KedhM,"Restaurant De Pizzas, Restaurant Français, Restaurant Italien","16 Pl. D'armes, Quingey",0
25001,Café Restaurant De L'hôtel De Ville,ChIJhYkBEP5ojUcRuhI1zE9xyjo,"Restaurant Français, Bar Pmu, Brasserie","Pl. D'armes, Quingey",0
25001,Brasserie Des Sports,ChIJf5UGuQFpjUcREF5jHvsHdPs,"Brasserie, Bar, Restaurant Français, Restaurant","33 Rue Des Salines, Quingey",0
25001,Royal Orient,ChIJN3a11AFkjUcRGK4uXdHlT7Y,"Restaurant Chinois, Restaurant Asiatique, Restaurant","5 Rue Guillaume Apollinaire, Besançon",2
25001,Wok Number One,ChIJH4-Qie1jjUcRzdh0e28UKdk,Restaurant Asiatique,"14 Rue Edouard Belin, Besançon",2
25001,Sushiman Super U Pouilley-Les-Vignes,ChIJ-5YnMz9hjUcRRNmNGNdvxow,"Sushis À Emporter, Restaurant Asiatique, Restaurant De Restauration Rapide, Restaurant À Emporter, Restaurant D'asie Du Sud-Est, Restaurant De Sushis","Rue D'emagny, Pouilley-les-Vignes",2
25001,Grand Buffet,ChIJi98IUQVjjUcRm_fU6rtwgAs,Restaurant Asiatique,"5 Rue Auguste Jouchoux, Besançon",2
25001,Le Fils Du Poissonnier,ChIJy3C_y8RjjUcRsBiNZCeEIJ8,"Restaurant, Restaurant Français, Restaurant Du Déjeuner, Restaurant De Fruits De Mer, Restaurant De Sushis, Bar À Vin","45 Av. Georges Clémenceau, Besançon",2
25002,Kebab Saint-Vit Netto,ChIJg_fF4sldjUcRL6_sFZlM77A,Restaurant De Restauration Rapide,"Parking Netto, Saint-Vit",1
25002,Mc Dilan,ChIJMzLMhqddjUcRQXtpX68Brzo,"Restaurant De Pizzas, Bar, Restaurant De Restauration Rapide, Kebab","12 Rue De Besançon, Saint-Vit",1
25002,Le Terminus25,ChIJ6d7jPgddjUcR6Icb-qxI1-4,"Kebab, Restaurant De Restauration Rapide","2 Bd De La Gare, Saint-Vit",1
25002,Pizza Belnova,ChIJFbVIIgdjjUcR6TLUL9HwTDU,"Restaurant De Pizzas, Pizza À Emporter, Restaurant De Tacos, Salon De Thé","46 Rte De La Belle Étoile, Franois",1
25002,Kaya-Kebab,ChIJJ6Je37BBjUcRc5iavw7kxXc,"Kebab, Restaurant De Restauration Rapide, Restaurant Turc","13 Pl. De L'église, Arc-et-Senans",1
25002,Le Messimo,ChIJ93UmBv5ojUcRZDBZx4KedhM,"Restaurant De Pizzas, Restaurant Français, Restaurant Italien","16 Pl. D'armes, Quingey",0
25002,Café Restaurant De L'hôtel De Ville,ChIJhYkBEP5ojUcRuhI1zE9xyjo,"Restaurant Français, Bar Pmu, Brasserie","Pl. D'armes, Quingey",0
25002,Brasserie Des Sports,ChIJf5UGuQFpjUcREF5jHvsHdPs,"Brasserie, Bar, Restaurant Français, Restaurant","33 Rue Des Salines, Quingey",0
25002,O Rythme Des Saisons,ChIJUZNFezhojUcR60n4kYFwvoQ,"Restaurant, Restaurant Français, Restaurant Méditerranéen","19 Pl. De L'église, Byans-sur-Doubs",0
25002,Le Bistrot,ChIJZxN2zTlmjUcRwTbhindu8RI,"Barre De Jambon Cru, Bistro","16 Rue Du Ctre, Boussières",0
25002,Royal Orient,ChIJN3a11AFkjUcRGK4uXdHlT7Y,"Restaurant Chinois, Restaurant Asiatique, Restaurant","5 Rue Guillaume Apollinaire, Besançon",2
25002,Wok Number One,ChIJH4-Qie1jjUcRzdh0e28UKdk,Restaurant Asiatique,"14 Rue Edouard Belin, Besançon",2
25002,Grand Buffet,ChIJi98IUQVjjUcRm_fU6rtwgAs,Restaurant Asiatique,"5 Rue Auguste Jouchoux, Besançon",2
25002,Sushiman Super U Pouilley-Les-Vignes,ChIJ-5YnMz9hjUcRRNmNGNdvxow,"Sushis À Emporter, Restaurant Asiatique, Restaurant De Restauration Rapide, Restaurant À Emporter, Restaurant D'asie Du Sud-Est, Restaurant De Sushis","Rue D'emagny, Pouilley-les-Vignes",2
25002,Le Fils Du Poissonnier,ChIJy3C_y8RjjUcRsBiNZCeEIJ8,"Restaurant, Restaurant Français, Restaurant Du Déjeuner, Restaurant De Fruits De Mer, Restaurant De Sushis, Bar À Vin","45 Av. Georges Clémenceau, Besançon",2
25003,Delicieux Kebab,ChIJ12hB8gZnkkcR2puLSteKOk8,Restaurant,"202 Rue François De Grammont, Villersexel",1
25003,Le Nouveau,ChIJLwXo68ltkkcRbZAUVH7mq8w,"Restaurant De Restauration Rapide, Restaurant Italien, Kebab, Restaurant De Pizzas","12 Rue De La Velle, L'Isle-sur-le-Doubs",1
25003,Snack De L'i̇sle,ChIJWZrFD2RtkkcR1K3DB_76mNs,Kebab,"11 Rue Du Cornet, L'Isle-sur-le-Doubs",1
25003,Kevser Kebab,ChIJP0ihVa1xkkcRpaET2LVg5Mo,"Kebab, Restaurant De Restauration Rapide","2 Rue Basse, Pays-de-Clerval",1
25003,L’olympia Kebab,ChIJs7GlRD17kkcR9knLzhEbZZE,Restaurant De Restauration Rapide,"4 Pl. Du Gén De Gaulle, Baume-les-Dames",1
