respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
Agudelle,Le Yami,ChIJSfY8zqI5AEgREu4pQ40hNgw,"Restaurant, Traiteur, Restaurant Français, Restaurant De Hamburgers, Kebab, Restaurant De Pizzas, Magasin De Salades, Restaurant Traditionnel","4 Rue Du Marché, Montendre",1
Agudelle,La Chtit'e Fringale,ChIJU-4MYiHLAUgRlEodeZgwJYs,"Restaurant, Restaurant De Restauration Rapide, Friterie, Restaurant De Hamburgers, Kebab, Restaurant De Tacos","4 Lardille N, Saint-Ciers-sur-Gironde",1
Agudelle,Jojo Truck,ChIJI9IQNUk3AEgRlKeFkQXSxZI,"Restaurant De Restauration Rapide, Traiteur, Friterie, Restaurant Halal, Restaurant De Hamburgers, Kebab, Restaurant À Emporter, Sandwicherie, Restaurant Végétarien","Lieu Dit Le Pas Du Sud, Reignac",1
Agudelle,Restaurant L'arganier,ChIJGVrQ4fNpAEgRu_csvKqdDs8,Restaurant Marocain,"2 Rue Des Tanneurs, Baignes-Sainte-Radegonde",1
Agudelle,Le Cinquante,ChIJuYJQnzBVAEgR4xGPqacq42c,"Restaurant De Restauration Rapide, Restaurant De Hamburgers, Kebab, Restaurant De Tacos","50 Rue Emile Combes, Pons",1
Agudelle,La Roue Tourne,ChIJ-11yzDVFAEgRzUsGoUdfUlc,"Restaurant, Bar, Crêperie, Restaurant Français","3 Av 57e Régiment D'infanterie, Jonzac",0
Agudelle,Mcdonald's,ChIJHf6-EVpFAEgRgRiiusWHweg,"Restaurant De Restauration Rapide, Restaurant Américain, Restaurant De Hamburgers, Restaurant De Pizzas, Restaurant, Sandwicherie","Avenue Du 57ème Régiment D'infanterie Parc Commercial De, Jonzac",0
Agudelle,Hotel Restaurant Le 108,ChIJMy87oUhFAEgRc9SwOiqcwkc,"Restaurant, Restaurant De Petit-Déjeuner, Restaurant Français, Hôtel","8 Av. De Lattre De Tassigny, Jonzac",0
Agudelle,Le Coq D'orient,ChIJKSeS91ZFAEgR4_sfnVbUZfA,"Restaurant De Couscous, Restaurant Français Moderne","8 Av. De Lattre De Tassigny, Jonzac",0
Agudelle,L'aparté,ChIJz86z5TZFAEgR-x8PcaTiAqA,"Brasserie, Brasserie, Bar À Vin","35 Rue Des Carmes, Jonzac",0
Agudelle,Sushis Tukyo,ChIJ60Y6ed9FAEgROmOhYsiDgcI,Sushis À Emporter,"15 Pl. Du Marché, Jonzac",NA
Agudelle,Sushiman Intermarché Montendre,ChIJacKS0CQ5AEgRC0VnTpMqmKI,"Sushis À Emporter, Restaurant Asiatique, Restaurant De Restauration Rapide, Restaurant À Emporter, Restaurant D'asie Du Sud-Est, Restaurant De Sushis","Bd De Saintonge, Montendre",NA
Agudelle,Saigon Ngo. Plats Asiatiques A Emporter,ChIJrd35_Pk5AEgRgpdXXvxVz-0,Restaurant Asiatique,"7 Rue Des Jardins, Montendre",NA
Agudelle,Ho Kyoshi,ChIJv3_ltd05AEgRZ8zo4UJSzAI,Sushis À Emporter,"Centre Commercial De La Vallée, Montendre",NA
Agudelle,Siwan Thaifood,ChIJudtn5VVZAEgRQS6TshrUlYE,Restaurant Thaïlandais,"Pl. De L'église, Jarnac-Champagne",NA
