respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
Albaret-le-Comtal,Döner Istanbul,ChIJY4Y1egowsxIRziZQH4u1tc4,"Kebab, Restaurant De Restauration Rapide","137 Rue Théophile Roussel, Saint-Chély-d'Apcher",1
Albaret-le-Comtal,Le D'lice,ChIJ8bJmn1jT90cRk9St0PKuyiw,"Restaurant, Kebab","10 Rue De La Collégiale, Saint-Flour",1
Albaret-le-Comtal,Mama Tacos,ChIJUf8miFjT90cR8VBfmKSSKvM,Restaurant De Tacos,"17 Rue Des Écoles, Saint-Flour",1
Albaret-le-Comtal,Pizz A Murat,ChIJJ2eoRKrc90cRtNoxVZ1P5s4,"Restaurant De Pizzas, Restaurant De Hamburgers, Restaurant Italien, Restaurant De Tacos","18 Rue Du Faubourg Notre Dame, Murat",1
Albaret-le-Comtal,Restaurant Le Belvedere De Mallet,ChIJK7GkvG0qsxIRjpdsRQzq5Ag,"Restaurant Français, Maison D'hôtes, Hôtel, Auberge","Le Belvédère De Mallet, Fridefont",0
Albaret-le-Comtal,Relais Des Sites,ChIJE3jzGxgrsxIRoGIHZUL-k-o,"Restaurant Français, Hôtel","15320 Val-D'arcomie, Val d'Arcomie",0
Albaret-le-Comtal,Auberge Du Verdy,ChIJ44eECqYosxIRoSdmL3C1j9A,"Restaurant, Bar, Restaurant Français, Hôtel","500 Route De La Sogne, Termes",0
Albaret-le-Comtal,Gourmet & Glouton,ChIJ3_Czpa7RshIRciNfOVB9h24,"Restaurant, Club De Divertissement Pour Adultes, Bistro, Café Au Chocolat, Salon De Thé","8 Rue Notre Dame D'août, Chaudes-Aigues",0
Albaret-le-Comtal,Auberge Du Château D'alleuze,ChIJM8BZTpfV90cRG5A7-PTMNoE,"Restaurant, Restaurant Français, Restaurant Méditerranéen","5 Place De La Mairie, Alleuze",0
Albaret-le-Comtal,Le Domaine Des Alchimistes,ChIJN9dYucbT90cRio6EmbaUDcQ,Restaurant Japonais,"32 Rue Du Collège, Saint-Flour",NA
Albaret-le-Comtal,Gîte D Étape Au Bon Moment,ChIJG4BXN0Qd9kcRFXO1Wm8RHMI,"Chalet, Fournisseur De Boîtes À Lunch, Plats Chinois À Emporter","1 Rue Des Prés, Saugues",NA
Albaret-Sainte-Marie,Döner Istanbul,ChIJY4Y1egowsxIRziZQH4u1tc4,"Kebab, Restaurant De Restauration Rapide","137 Rue Théophile Roussel, Saint-Chély-d'Apcher",1
Albaret-Sainte-Marie,Mama Tacos,ChIJUf8miFjT90cR8VBfmKSSKvM,Restaurant De Tacos,"17 Rue Des Écoles, Saint-Flour",1
Albaret-Sainte-Marie,Le D'lice,ChIJ8bJmn1jT90cRk9St0PKuyiw,"Restaurant, Kebab","10 Rue De La Collégiale, Saint-Flour",1
Albaret-Sainte-Marie,Kebab Langeadois,ChIJLfMHOGEX9kcR7ivWkN_Hx0c,"Kebab, Restaurant De Restauration Rapide, Restaurant Italien, Restaurant De Pizzas","6 Av. Victor Hugo, Langeac",1
Albaret-Sainte-Marie,Le Rat Tatouille,ChIJm9vg6DYxsxIR4KNT9fLw4yg,"Restaurant, Restaurant Français","Pl. Du Foirail, Le Malzieu-Ville",0
Albaret-Sainte-Marie,Restaurant Le Margeride,ChIJV_XT8DYxsxIRA4q7iCmvlt4,"Restaurant Français, Bar, Restaurant D'aliments Sains","Pl. Du Souvenir, Le Malzieu-Ville",0
Albaret-Sainte-Marie,Le Boufadou Hostellerie Du Villard,ChIJ01RTZKM2sxIRo-4uoQ6a1s8,"Restaurant, Restaurant Français, Hôtel","Le Villard, Le Malzieu-Forain",0
Albaret-Sainte-Marie,Le Lion D'or,ChIJXVqJgaA6sxIRVJ0Wn2lpxho,"Hôtel, Restaurant Français, Restaurant","132 Rue Théophile Roussel, Saint-Chély-d'Apcher",0
Albaret-Sainte-Marie,Hôtel Jeanne D'arc,ChIJ1cLJN6E6sxIRNmikFP9opiE,"Hôtel, Bar, Restaurant Français, Brasserie","49 Av. De La Gare, Saint-Chély-d'Apcher",0
Albaret-Sainte-Marie,Le Domaine Des Alchimistes,ChIJN9dYucbT90cRio6EmbaUDcQ,Restaurant Japonais,"32 Rue Du Collège, Saint-Flour",NA
Albaret-Sainte-Marie,Gîte D Étape Au Bon Moment,ChIJG4BXN0Qd9kcRFXO1Wm8RHMI,"Chalet, Fournisseur De Boîtes À Lunch, Plats Chinois À Emporter","1 Rue Des Prés, Saugues",NA
Allenc,Food 48 Kebab,ChIJC_2apStvsxIR1t3fgxrOD5E,"Restaurant De Restauration Rapide, Restaurant De Kebab Doner, Kebab","4 Quai De Berlière, Mende",1
Allenc,Indian Naan Kebab Et Pizza,ChIJH7j54DFtsxIRdlVlIWGCWf4,"Restaurant Indien Musulman, Restaurant Halal","18 Bd Du Soubeyran, Mende",1
Allenc,Chez Sad Tacos,ChIJMXtnTgRvsxIRzz3dgxW_7aY,"Restaurant De Restauration Rapide, Kebab, Restaurant, Restaurant De Tacos","21 Rue Basse, Mende",1
Allenc,Cappadoce Sarl,ChIJi2UQid9tsxIR9LkxUrtg_t8,"Restaurant Turc, Bar, Restaurant De Restauration Rapide, Kebab","3 Rue Saint-Dominique, Mende",1
Allenc,Les Saveurs De L'orient,ChIJd-wfed9tsxIRsdx2IraApBA,"Restaurant De Tacos, Restaurant De Restauration Rapide, Kebab","8 Rue Droite, Mende",1
Allenc,Hôtel Du Pont,ChIJ06SyJ19jsxIRqweaF73mT5k,"Restaurant, Restaurant Français, Hôtel","7 Pl. Du Pont, Mont Lozère et Goulet",0
Allenc,L'ozen,ChIJNx6PIQFvsxIRrjeUee6xjyo,"Restaurant, Bar, Restaurant Français","Av. Du Gévaudan, Badaroux",0
Allenc,Hôtel La Remise,ChIJbZXpn6xisxIR5z8EltRVYps,"Hôtel, Bar, Restaurant Français","La Remise, Mont Lozère et Goulet",0
Allenc,L'etoile,ChIJo968DJtusxIRCTq1j2KUGso,"Restaurant Français, Club, Brasserie","Zae Du Causse D'auge, Chastel-Nouvel",0
Allenc,La Zone,ChIJaeeDpoFusxIRKOUrMu2KAic,"Restaurant, Restaurant Français, Restaurant Portugais","15 Rue De L'octroi, Mende",0
Allenc,Restaurant Dragon D'asie,ChIJQQp2f99tsxIRBImJEF3ryaw,"Restaurant Vietnamien, Restaurant Asiatique","5 Rue De La République, Mende",NA
Allenc,Sushi Daily Hyper U Mende,ChIJ32Rz599tsxIRqywwpap0yMw,"Sushis À Emporter, Restaurant De Sushis À Tapis Roulant, Producteur Alimentaire, Restaurant De Sushis","Centre Commercial Coeur, Mende",NA
Allenc,Peche,ChIJ87pgJQAPsxIRfsSti9iprz4,Restaurant Asiatique,"F7mx+F3, Les Salelles",NA
Altier,Pratic Kebab & Tacos Les Vans,ChIJmWkL15HztBIRFB9DWMOAaAs,"Restaurant De Restauration Rapide, Restaurant Halal, Restaurant Turc","37 Pl. Léopold Ollier, Les Vans",1
Altier,Kebab Tassili,ChIJj8T-qvTztBIRbVN0lxPW3mo,Restaurant,"07140 Les Vans, Les Vans",1
Altier,Chez Khadija,ChIJazjjHOzztBIRpeyvu84zqEM,Restaurant Marocain,"16 Pl. Henri Thibon, Les Vans",1
Altier,La Gazelle الغزالة,ChIJ5S_toSrztBIRPmln_2bx5bo,"Restaurant, Restaurant À Emporter, Restaurant Marocain","14 Rue Du Temple, Les Vans",1
Altier,L’orient-Asie,ChIJCw-ekyBftBIR_zra4NtC3pI,"Restaurant De Restauration Rapide, Kebab","37 Rue République, Bessèges",1
Altier,Auberge Régordane / Hôtel-Restaurant,ChIJo36sLOMtsxIREnfUgE5EXZk,"Restaurant, Restaurant Français, Auberge, Hôtel","La Garde Guérin, Prévenchères",0
Altier,Le National,ChIJZQEbVgmPtBIRqZvleeNdZko,"Restaurant, Restaurant Français, Bar","53 Pl. Du Bosquet, Villefort",0
Altier,Hôtel Balme,ChIJT7Z5og6PtBIR0gB6VJpVwGs,"Restaurant Haut De Gamme Français, Hôtel","2 Pl. Du Portalet, Villefort",0
Altier,L'auberge Du Vieux Tilleul,ChIJuea6IX6QtBIRNt_TCzbflv4,"Restaurant, Bar, Chambres D'hôtes, Restaurant Français","7 Ch Fontaine Des Espradets, Prévenchères",0
Altier,Hôtel Restaurant Bargeton,ChIJq6qqqupisxIRsSgu_DVflzs,"Restaurant, Bar, Restaurant Français, Restaurant Méditerranéen, Hôtel","Village, Cubières",0
Altier,Namazu 07,ChIJs2HGENnztBIR4tTCKjmeXHk,Sushis À Emporter,"3 Rue Des Bourgades, Les Vans",NA
Altier,Natalie Noodles,ChIJPYW1nYzztBIRzw7uqdpEljg,"Restaurant Indonésien, Restaurant À Emporter, Restaurant Thaïlandais, Restaurant De Wok","10 Pl. Henri Thibon, Les Vans",NA
Altier,Tj Shushis,ChIJZySeAjvztBIRTxl5GYBTNG0,"Sushis À Emporter, Restaurant Japonais","20 Rue Du Marché, Les Vans",NA
Altier,"Orient Thaï, Gagnières",ChIJKx7IhS1ftBIRpAInwlunmb0,"Plats Chinois À Emporter, Restaurant À Emporter","Place De La Mairie, Gagnières",NA
Altier,Restaurant Dragon D'asie,ChIJQQp2f99tsxIRBImJEF3ryaw,"Restaurant Vietnamien, Restaurant Asiatique","5 Rue De La République, Mende",NA
Antrenas,Atlantic Boucherie Halal (Marvejols),ChIJ17vY4s0RsxIRngpkhMq9cMc,Boucherie Charcuterie,"03 Bd Saint-Dominique, Marvejols",1
Antrenas,Ssk (Sud Snack Kebab) Abarki,ChIJ7ylR0eUQsxIRgpdIAgfBxN8,"Kebab, Restaurant De Restauration Rapide","51 Rue De La République, Marvejols",1
Antrenas,O Croq En'k,ChIJRWh2F99tsxIRx2lKYpFCSd8,"Restaurant, Restaurant Asiatique, Restaurant Libanais, Restaurant Méditerranéen","20 Rue Du Collège, Mende",1
Antrenas,Les Saveurs De L'orient,ChIJd-wfed9tsxIRsdx2IraApBA,"Restaurant De Tacos, Restaurant De Restauration Rapide, Kebab","8 Rue Droite, Mende",1
Antrenas,Taj Mahal Mende,ChIJQQtJjtVtsxIRPK1TMJXDIio,"Restaurant Indien, Restaurant Indien Musulman, Restaurant Marocain","8 Rue Saint-Privat, Mende",1
Antrenas,Restaurant Du Val D'enfer,ChIJs6UynSAXsxIRDOVPBDm74qE,"Restaurant, Bar, Restaurant Français, Loge","Pont De Crueize, Saint-Léger-de-Peyre",0
Antrenas,Le Carré,ChIJ0yMM3LERsxIRUlyvtphE9UY,"Restaurant, Restaurant Français, Bureau De Tabac","12 Bd Saint-Dominique, Marvejols",0
Antrenas,Hôtel Des Rochers,ChIJY6RyXvQQsxIR3Kg8dZZO8LI,"Hôtel, Restaurant Français","27 Av. Pierre Semard, Marvejols",0
Antrenas,Restaurant Domaine De Carrière,ChIJ2cnYMBMRsxIRQfoXu4lClNk,"Restaurant, Restaurant Français","63 Route De L'empéry, Marvejols",0
Antrenas,Lauz'oustal,ChIJYf7McG4RsxIRxwHPws76RBk,"Restaurant, Restaurant Français","La Vignasse, Montrodat",0
