respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
Ablon-sur-Seine,260,ChIJ6ezacwB15kcRKV2ZT6N5OAk,"Restaurant De Restauration Rapide, Restaurant De Hamburgers, Restaurant De Pizzas, Restaurant De Tacos","14 Rue Du Bac, Ablon-sur-Seine",1
Ablon-sur-Seine,Au Palmier D'agadir,ChIJ89nKmx515kcR1RIWOnwZ6go,Restaurant Marocain,"18 Rue Du Maréchal Lyautey, Villeneuve-le-Roi",1
Ablon-sur-Seine,Snack Friterie (Halal) Parking Routier,ChIJxXVUu6Lf5UcRlgJWd02mGeM,Restaurant De Restauration Rapide,"Parking Euromat, Athis-Mons",1
Ablon-sur-Seine,O'tacos,ChIJI_2d1tIK5kcRkk1pskB907A,"Restaurant De Restauration Rapide, Support À Café, Restaurant Halal, Sandwicherie","6 Rue De Paris, Villeneuve-Saint-Georges",1
Ablon-sur-Seine,Testi,ChIJ0XEtUdMK5kcRHB8vr3uZoxE,Restaurant Turc,"55 Rue De Paris, Villeneuve-Saint-Georges",1
Ablon-sur-Seine,Brasserie Restaurant,ChIJzeiM5Bl15kcR5mn3h2__pYo,Brasserie,"94480 Ablon-Sur-Seine, Ablon-sur-Seine",0
Ablon-sur-Seine,Bistrot Du Marché Villeneuve Le Roi,ChIJHVablJJ15kcRnLicCseroSo,"Restaurant, Bar Et Grill, Restaurant De Petit-Déjeuner, Restaurant Familial, Restaurant De Restauration Rapide, Marché De Produits Frais, Restaurant Du Déjeuner, Restaurant À Emporter, Restaurant De Plats De Viande, Restaurant Traditionnel","32-38 Av. Le Foll, Villeneuve-le-Roi",0
Ablon-sur-Seine,Le Palace,ChIJp3flyyF15kcRAhj7JjfrdyA,"Restaurant Français, Bar, Bar Sportif","2 Av. De La République, Villeneuve-le-Roi",0
Ablon-sur-Seine,Mcdonald's,ChIJneueVS915kcRTSxXu9m-blY,"Restaurant De Restauration Rapide, Restaurant Américain, Restaurant De Hamburgers, Restaurant De Pizzas, Restaurant, Sandwicherie","20 Av. De La Haute Seine, Villeneuve-le-Roi",0
Ablon-sur-Seine,Le Faisan Doré,ChIJdRH1PSB15kcRCjAovMmco8Q,Restaurant Français,"5 Pl. Jeanne D'arc, Villeneuve-le-Roi",0
Ablon-sur-Seine,Sawadeeka Restaurant Thaïlandais & Coffee Shop,ChIJZ8YvS8h15kcRYG12M0kJBe8,"Restaurant Thaïlandais, Café","6 Rue Du Bac, Ablon-sur-Seine",NA
Ablon-sur-Seine,Restaurant Shahi (Ex-Shiva),ChIJ5SyEmB515kcRNcdIF1r-beM,"Restaurant Pakistanais, Restaurant Indien Musulman, Restaurant Indien","18 Rue Du Maréchal Lyautey, Villeneuve-le-Roi",NA
Ablon-sur-Seine,Auberge D'asie,ChIJEc1ihB515kcRTDgXJ01flYk,"Restaurant Mandarin, Restaurant Asiatique, Bar, Restaurant Chinois","47 Av. De La République, Villeneuve-le-Roi",NA
Ablon-sur-Seine,La Rizière,ChIJrY9jryF15kcRnzl3zMius2o,"Restaurant Vietnamien, Bar, Salle Des Fêtes, Restaurant","2 Rue Jean Pierre Timbaud, Villeneuve-le-Roi",NA
Ablon-sur-Seine,Sushi Land,ChIJBzLZzSF15kcRvsvwx2bp-Pg,Restaurant Japonais,"4 Av. De La République, Villeneuve-le-Roi",NA
Alfortville,Chez Eli - Restaurant/Traiteur Libanais,ChIJqWfntgVz5kcRjknJnlDsiCk,"Restaurant Libanais, Traiteur","157 Rue Véron, Alfortville",1
Alfortville,La Rogina,ChIJA40GCxBz5kcR3QcDBafzMe4,"Restaurant, Restaurant Arménien, Gril, Restaurant Barbecue, Restaurant De Kebab Doner, Restaurant De Hamburgers, Restaurant De Livraison, Livraison De Pizzas, Restaurant De Pizzas, Pizza À Emporter","177b Rue Paul Vaillant Couturier, Alfortville",1
Alfortville,Nusican,ChIJZ14tXD9z5kcRT5Fut20RWWQ,"Restaurant Turc, Café, Restaurant De Restauration Rapide, Restaurant Halal, Kebab, Restaurant Du Déjeuner, Sandwicherie, Restaurant De Tacos, Restaurant Traditionnel","75 Rue Victor Hugo, Alfortville",1
Alfortville,Locorico,ChIJXVplAM5z5kcRlXQiTpu4p6o,"Restaurant Halal, Restaurant D'ailes De Poulet, Restaurant De Restauration Rapide","21 Rue Micolon, Alfortville",1
