respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
Ahuillé,Food Truck Morgan,ChIJX8hUWA7jCEgRMBD5862dsvY,"Restaurant De Restauration Rapide, Crêperie, Friterie, Restaurant De Hamburgers, Kebab, Restaurant, Sandwicherie","8 Za De La Girardière, Ahuillé",1
Ahuillé,La Porte Des Saveurs,ChIJB1b8d1H9CEgRx325DunGPXY,"Kebab, Restaurant De Restauration Rapide","92 Av. De La Libération, Saint-Berthevin",1
Ahuillé,La Petite Pauz',ChIJqXicEO3hCEgRSbG1F8g_76M,"Restaurant, Kebab, Restaurant De Pizzas","10 Rue D'anjou, Loiron-Ruillé",1
Ahuillé,O'malo Saint-Berthevin,ChIJoyzRs0T9CEgRER6wc_jMEYI,"Restaurant De Restauration Rapide, Boutique De Desserts, Restaurant De Hamburgers, Kebab, Restaurant, Sandwicherie","1 Rue De La Boutellerie, Saint-Berthevin",1
Ahuillé,Pitaya,ChIJ17H7aYoDCUgRcCETDhw_15k,"Restaurant De Restauration Rapide, Restaurant Asiatique, Restaurant Halal, Restaurant Panasiatique, Restaurant, Restaurant D'asie Du Sud-Est, Restaurant Thaïlandais, Restaurant De Wok","46 Av. Du Maréchal De Lattre De Tassigny, Laval",1
Ahuillé,L'international,ChIJIz-Hi3niCEgR4oq4xhnaoos,"Restaurant, Restaurant Français","L'aulne, Saint-Berthevin",0
Ahuillé,Les Comptoirs D'alice,ChIJj9ef8eH9CEgRmGLYSKfwoj8,"Restaurant, Restaurant Buffet, Restaurant Familial, Restaurant Français, Magasin De Salades","23 Bd Louis Armand, Saint-Berthevin",0
Ahuillé,Restaurant Pos'café,ChIJxa59SCjhCEgRVCBrjue74q8,"Restaurant Français, Bar, Bar À Tabac, Café, Traiteur, Bureau De Tabac","19 Rue De Bretagne, Montjean",0
Ahuillé,Lavaleur Laval,ChIJKzIUB7DiCEgRftWHrgZvJT8,"Ébéniste, Restaurant Français Moderne","80 Av. De Paris, Saint-Berthevin",0
Ahuillé,Restaurant Le Maine,ChIJ_4m2bKL9CEgR6QyEqyWIYBw,"Restaurant, Bar, Restaurant Français","6 Rue Fernand Soulet, Laval",0
Ahuillé,Delice Wok,ChIJLUvULGb9CEgRdc227WTnqFo,"Restaurant, Restaurant Chinois, Restaurant Japonais, Restaurant De Sushis, Restaurant Thaïlandais","8 Av. De Paris, Saint-Berthevin",NA
