respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
16001,Mil' & Un Délice,ChIJEV3ixbrz_kcRhoaaQznwDPo,Kebab,"8 Pl. De La Crx Blanche, Chabanais",1
16001,Kebab Roumazieres-Loubert,ChIJT0-LO8tf_kcRh6AeGRlIMVY,"Restaurant, Restaurant De Restauration Rapide, Kebab","3 Av. De La Gare, Terres-de-Haute-Charente",1
16001,Resto'shatu,ChIJ5esaNCSk_kcR8Ab4Kfac5xw,"Restaurant De Restauration Rapide, Kebab","7 Av. Jean Jaurès, Bellac",1
16001,Matine Kebab,ChIJSYKU3ySk_kcRwatVdMxtm2c,"Kebab, Restaurant De Restauration Rapide, Restaurant De Pizzas, Pizza À Emporter","9 Pl. Du Palais, Bellac",1
16001,Grille Istanbul,ChIJFQjAvs_q_kcRULNrDyLvKZ0,"Restaurant Turc, Bar, Café, Restaurant De Pizzas","55 Av. Henri Barbusse, Saint-Junien",1
16001,La Forge,ChIJcR9lNHCH_kcRB1wH08b7mG4,Bistro,"Rue De La Babue, Abzac",0
16001,Chez Cécile Restaurant Du Boucher,ChIJKxoMcSWH_kcRVSS_UT78yfk,"Restaurant Chophouse, Restaurant Français, Restaurant De Hamburgers, Restaurant De Pizzas, Pizza À Emporter","1 Rue Adrien Veillon, Availles-Limouzine",0
16001,Cafe Laitgendaire,ChIJ4W8zt2eH_kcRmkJmKB9LoRE,"Bistro, Bar, Café","6 Rue Principale, Availles-Limouzine",0
16001,Café De La Gare,ChIJE83NdvyI_kcRusUYIB2ttIs,"Restaurant, Bar, Café, Restaurant Français","20 Av. Gambetta, Confolens",0
16001,Le Château,ChIJMyyU4kSJ_kcRwofjdjTo4ZU,Restaurant Français,"Charente Limousine, Confolens",0
16001,Asiatique Cuisine,ChIJVRUdHNCJ_kcRJ3rlF_6M7Ys,Restaurant Asiatique,"Pl. Henri Dezaphie, Confolens",NA
16001,Nanti's Sushi Takeaway & Home Delivery,ChIJrdV7RbZ7_kcRtOXq4R3SqQw,Restaurant Japonais,"1 Impasse Du Lavoir, Pleuville",NA
16001,Chez Ganesh,ChIJh6l3Yo7z_kcRYpS7vACKe6w,"Restaurant Indien, Restaurant Sri-Lankais","25 Rte D'angoulême, Chabanais",NA
